"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
"20180502","양파","726000","120100","716000","-1.4","925000","27.4","975600","34.4"
"20180501","양파","897000","120100","null","0.0","1263000","40.8","880500","-1.8"
"20180430","양파","1274000","120100","1146000","-10.0","null","0.0","630500","-50.5"
"20180428","양파","775000","120100","807000","4.1","1113000","43.6","960750","24.0"
"20180427","양파","590000","120100","1069000","81.2","763000","29.3","991250","68.0"
"20180426","양파","897000","120100","845000","-5.8","977000","8.9","927750","3.4"
"20180425","양파","710000","120100","null","0.0","914000","28.7","1052000","48.2"
"20180424","양파","651000","120100","774000","18.9","901000","38.4","868250","33.4"
"20180423","양파","797000","120100","750000","-5.9","null","0.0","824500","3.5"
"20180421","양파","740000","120100","729000","-1.5","1208000","63.2","1026250","38.7"
"20180420","양파","825000","120100","679000","-17.7","1100000","33.3","921750","11.7"
"20180419","양파","774000","120100","680000","-12.1","835000","7.9","791000","2.2"
"20180418","양파","813000","120100","null","0.0","839000","3.2","896800","10.3"
"20180417","양파","748000","120100","685000","-8.4","944000","26.2","871500","16.5"
"20180416","양파","971000","120100","642000","-33.9","null","0.0","887000","-8.7"
"20180414","양파","1319000","120100","734000","-44.4","1050000","-20.4","891000","-32.4"
"20180413","양파","1050000","120100","705000","-32.9","880000","-16.2","859250","-18.2"
"20180412","양파","1342000","120100","739000","-44.9","1026000","-23.5","856750","-36.2"
"20180411","양파","952000","120100","null","0.0","924000","-2.9","828000","-13.0"
"20180410","양파","859000","120100","670000","-22.0","1034000","20.4","791500","-7.9"
"20180409","양파","913000","120100","729000","-20.2","null","0.0","754000","-17.4"
"20180407","양파","904000","120100","804000","-11.1","977000","8.1","849250","-6.1"
"20180406","양파","814000","120100","654000","-19.7","532000","-34.6","651500","-20.0"
"20180405","양파","800000","120100","681000","-14.9","1042000","30.3","768500","-3.9"
"20180404","양파","715000","120100","null","0.0","696000","-2.7","660000","-7.7"
"20180403","양파","856000","120100","576000","-32.7","755000","-11.8","649500","-24.1"
"20180402","양파","716000","120100","602000","-15.9","null","0.0","623250","-13.0"
"20180331","양파","968000","120100","714000","-26.2","742000","-23.3","741500","-23.4"
"20180330","양파","1146000","120100","714000","-37.7","601000","-47.6","617750","-46.1"
"20180329","양파","876000","120100","714000","-18.5","761000","-13.1","585000","-33.2"
"20180328","양파","807000","120100","714000","-11.5","681000","-15.6","640200","-20.7"
"20180327","양파","1069000","120100","617000","-42.3","632000","-40.9","610750","-42.9"
"20180326","양파","845000","120100","531000","-37.2","null","0.0","654250","-22.6"
"20180324","양파","774000","120100","451000","-41.7","630000","-18.6","683750","-11.7"
"20180323","양파","750000","120100","712000","-5.1","515000","-31.3","582750","-22.3"
"20180322","양파","710000","120100","769000","8.3","631000","-11.1","604250","-14.9"
"20180321","양파","729000","120100","676000","-7.3","598000","-18.0","629000","-13.7"
"20180320","양파","679000","120100","559000","-17.7","697000","2.7","652500","-3.9"
"20180319","양파","680000","120100","732000","7.6","null","0.0","605250","-11.0"
"20180317","양파","685000","120100","null","0.0","621000","-9.3","691250","0.9"
"20180316","양파","642000","120100","null","0.0","655000","2.0","662250","3.2"
"20180315","양파","701000","120100","null","0.0","825000","17.7","727750","3.8"
"20180314","양파","734000","120100","875000","19.2","645000","-12.1","602800","-17.9"
"20180313","양파","705000","120100","1135000","61.0","611000","-13.3","575750","-18.3"
"20180312","양파","739000","120100","923000","24.9","null","0.0","624250","-15.5"
"20180310","양파","670000","120100","720000","7.5","678000","1.2","754250","12.6"
"20180309","양파","729000","120100","879000","20.6","657000","-9.9","677500","-7.1"
"20180308","양파","865000","120100","996000","15.1","692000","-20.0","673750","-22.1"
"20180307","양파","804000","120100","496000","-38.3","634000","-21.1","630400","-21.6"
"20180306","양파","654000","120100","611000","-6.6","693000","6.0","671250","2.6"
"20180305","양파","681000","120100","791000","16.2","null","0.0","642750","-5.6"
"20180303","양파","576000","120100","724000","25.7","630000","9.4","648500","12.6"
"20180302","양파","602000","120100","793000","31.7","572000","-5.0","585250","-2.8"
"20180301","양파","572000","120100","917000","60.3","683000","19.4","614750","7.5"
"20180228","양파","714000","120100","null","0.0","681000","-4.6","671000","-6.0"
"20180227","양파","617000","120100","229000","-62.9","704000","14.1","617400","0.1"
"20180226","양파","531000","120100","240000","-54.8","null","0.0","625500","17.8"
"20180224","양파","451000","120100","453000","0.4","612000","35.7","584000","29.5"
"20180223","양파","712000","120100","637000","-10.5","552000","-22.5","577750","-18.9"
"20180222","양파","769000","120100","606000","-21.2","484000","-37.1","579250","-24.7"
"20180221","양파","676000","120100","null","0.0","633000","-6.4","618333","-8.5"
"20180220","양파","559000","120100","586000","4.8","625000","11.8","565750","1.2"
"20180219","양파","732000","120100","698000","-4.6","null","0.0","606333","-17.2"
"20180214","양파","875000","120100","null","0.0","685000","-21.7","712750","-18.5"
"20180213","양파","1135000","120100","224000","-80.3","573000","-49.5","600600","-47.1"
"20180212","양파","923000","120100","464000","-49.7","null","0.0","658000","-28.7"
"20180210","양파","720000","120100","761000","5.7","659000","-8.5","697000","-3.2"
"20180209","양파","879000","120100","765000","-13.0","524000","-40.4","634500","-27.8"
"20180208","양파","996000","120100","743000","-25.4","797000","-20.0","675000","-32.2"
"20180207","양파","496000","120100","null","0.0","717000","44.6","666000","34.3"
"20180206","양파","611000","120100","644000","5.4","720000","17.8","597800","-2.2"
"20180205","양파","791000","120100","669000","-15.4","null","0.0","626750","-20.8"
"20180203","양파","724000","120100","843000","16.4","600000","-17.1","600500","-17.1"
"20180202","양파","793000","120100","null","0.0","626000","-21.1","696000","-12.2"
"20180201","양파","917000","120100","null","0.0","null","0.0","775000","-15.5"
"20180131","양파","761000","120100","null","0.0","null","0.0","616500","-19.0"
"20180130","양파","883000","120100","556000","-37.0","null","0.0","472500","-46.5"
"20180129","양파","709000","120100","654000","-7.8","null","0.0","657750","-7.2"
"20180127","양파","229000","120100","719000","214.0","1000","-99.6","574750","151.0"
"20180126","양파","240000","120100","565000","135.4","573000","138.8","639250","166.4"
"20180125","양파","429000","120100","674000","57.1","745000","73.7","615750","43.5"
"20180124","양파","453000","120100","null","0.0","720000","58.9","661500","46.0"
"20180123","양파","637000","120100","752000","18.1","806000","26.5","652600","2.4"
"20180122","양파","606000","120100","838000","38.3","null","0.0","587750","-3.0"
"20180120","양파","586000","120100","833000","42.2","649000","10.8","647000","10.4"
"20180119","양파","698000","120100","717000","2.7","1105000","58.3","699250","0.2"
"20180118","양파","707000","120100","615000","-13.0","755000","6.8","553250","-21.7"
"20180117","양파","756000","120100","null","0.0","646000","-14.6","621000","-17.9"
"20180116","양파","702000","120100","497000","-29.2","435000","-38.0","566200","-19.3"
"20180115","양파","736000","120100","686000","-6.8","null","0.0","592750","-19.5"
"20180113","양파","224000","120100","568000","153.6","796000","255.4","686250","206.4"
"20180112","양파","464000","120100","552000","19.0","845000","82.1","601250","29.6"
"20180111","양파","492000","120100","742000","50.8","761000","54.7","614750","24.9"
"20180110","양파","761000","120100","null","0.0","1164000","53.0","717750","-5.7"
"20180109","양파","765000","120100","554000","-27.6","698000","-8.8","680400","-11.1"
"20180108","양파","743000","120100","768000","3.4","null","0.0","648000","-12.8"
"20180106","양파","644000","120100","601000","-6.7","712000","10.6","767000","19.1"
"20180105","양파","669000","120100","757000","13.2","592000","-11.5","650750","-2.7"
"20180104","양파","623000","120100","722000","15.9","574000","-7.9","614000","-1.4"
"20180103","양파","843000","120100","null","0.0","977000","15.9","830250","-1.5"
