"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
"20200917","감자","221000","050100","203000","-8.1","318000","43.9","274333","24.1"
"20200916","감자","221000","050100","null","0.0","283000","28.1","231333","4.7"
"20200915","감자","295000","050100","124000","-58.0","null","0.0","183000","-38.0"
"20200914","감자","173000","050100","159000","-8.1","null","0.0","143000","-17.3"
"20200912","감자","183000","050100","303000","65.6","23000","-87.4","176000","-3.8"
"20200911","감자","178000","050100","293000","64.6","143000","-19.7","225250","26.5"
"20200910","감자","269000","050100","232000","-13.8","217000","-19.3","268250","-0.3"
"20200909","감자","217000","050100","null","0.0","203000","-6.5","231750","6.8"
"20200908","감자","159000","050100","126000","-20.8","null","0.0","246250","54.9"
"20200907","감자","224000","050100","164000","-26.8","109000","-51.3","195600","-12.7"
"20200905","감자","178000","050100","145000","-18.5","197000","10.7","228400","28.3"
"20200904","감자","208000","050100","214000","2.9","265000","27.4","289250","39.1"
"20200903","감자","208000","050100","290000","39.4","250000","20.2","235750","13.3"
"20200902","감자","175000","050100","null","0.0","287000","64.0","272000","55.4"
"20200901","감자","183000","050100","null","0.0","null","0.0","235750","28.8"
"20200831","감자","252000","050100","265000","5.2","136000","-46.0","234800","-6.8"
"20200829","감자","184000","050100","224000","21.7","277000","50.5","234200","27.3"
"20200828","감자","195000","050100","203000","4.1","206000","5.6","244500","25.4"
"20200827","감자","218000","050100","178000","-18.3","353000","61.9","258500","18.6"
"20200826","감자","206000","050100","null","0.0","312000","51.5","235750","14.4"
"20200825","감자","174000","050100","123000","-29.3","null","0.0","213250","22.6"
"20200824","감자","198000","050100","228000","15.2","185000","-6.6","226000","14.1"
"20200822","감자","119000","050100","321000","169.7","289000","142.9","204600","71.9"
"20200821","감자","202000","050100","258000","27.7","269000","33.2","214500","6.2"
"20200820","감자","221000","050100","156000","-29.4","267000","20.8","240500","8.8"
"20200819","감자","194000","050100","null","0.0","279000","43.8","252750","30.3"
"20200818","감자","211000","050100","186000","-11.8","null","0.0","254000","20.4"
"20200817","감자","203000","050100","239000","17.7","79000","-61.1","209000","3.0"
"20200815","감자","124000","050100","350000","182.3","184000","48.4","150000","21.0"
"20200814","감자","159000","050100","217000","36.5","167000","5.0","203500","28.0"
"20200813","감자","254000","050100","178000","-29.9","234000","-7.9","260000","2.4"
"20200812","감자","303000","050100","null","0.0","181000","-40.3","194000","-36.0"
"20200811","감자","293000","050100","155000","-47.1","null","0.0","212750","-27.4"
"20200810","감자","232000","050100","317000","36.6","205000","-11.6","235000","1.3"
"20200808","감자","126000","050100","413000","227.8","210000","66.7","218400","73.3"
"20200807","감자","164000","050100","342000","108.5","240000","46.3","241000","47.0"
"20200806","감자","120000","050100","421000","250.8","259000","115.8","253667","111.4"
"20200805","감자","145000","050100","null","0.0","258000","77.9","245333","69.2"
"20200804","감자","214000","050100","365000","70.6","null","0.0","272667","27.4"
"20200803","감자","290000","050100","258000","-11.0","null","0.0","214500","-26.0"
"20200731","감자","265000","050100","338000","27.5","224000","-15.5","244000","-7.9"
"20200730","감자","205000","050100","338000","64.9","208000","1.5","160000","-22.0"
"20200729","감자","224000","050100","474000","111.6","215000","-4.0","210750","-5.9"
"20200728","감자","203000","050100","null","0.0","null","0.0","186250","-8.3"
"20200727","감자","178000","050100","447000","151.1","149000","-16.3","201800","13.4"
"20200725","감자","123000","050100","253000","105.7","257000","108.9","247000","100.8"
"20200724","감자","228000","050100","322000","41.2","184000","-19.3","216750","-4.9"
"20200723","감자","212000","050100","457000","115.6","203000","-4.2","214500","1.2"
"20200722","감자","321000","050100","582000","81.3","184000","-42.7","242500","-24.5"
"20200721","감자","258000","050100","null","0.0","null","0.0","222250","-13.9"
"20200720","감자","156000","050100","441000","182.7","134000","-14.1","205000","31.4"
"20200718","감자","186000","050100","452000","143.0","244000","31.2","233250","25.4"
"20200717","감자","239000","050100","496000","107.5","234000","-2.1","256750","7.4"
"20200716","감자","243000","050100","383000","57.6","268000","10.3","190250","-21.7"
"20200715","감자","350000","050100","540000","54.3","244000","-30.3","277750","-20.6"
"20200714","감자","217000","050100","null","0.0","null","0.0","245000","12.9"
"20200713","감자","178000","050100","354000","98.9","245000","37.6","225400","26.6"
"20200711","감자","155000","050100","394000","154.2","170000","9.7","234400","51.2"
"20200710","감자","317000","050100","461000","45.4","235000","-25.9","265500","-16.2"
"20200709","감자","331000","050100","533000","61.0","268000","-19.0","318000","-3.9"
"20200708","감자","413000","050100","646000","56.4","234000","-43.3","253000","-38.7"
"20200707","감자","342000","050100","null","0.0","null","0.0","312500","-8.6"
"20200706","감자","421000","050100","413000","-1.9","260000","-38.2","323000","-23.3"
"20200704","감자","365000","050100","408000","11.8","365000","0.0","311400","-14.7"
"20200703","감자","258000","050100","361000","39.9","432000","67.4","372500","44.4"
"20200702","감자","433000","050100","427000","-1.4","391000","-9.7","294250","-32.0"
"20200701","감자","289000","050100","292000","1.0","517000","78.9","410250","42.0"
"20200630","감자","338000","050100","352000","4.1","null","0.0","398750","18.0"
"20200629","감자","474000","050100","399000","-15.8","435000","-8.2","437600","-7.7"
"20200627","감자","447000","050100","392000","-12.3","324000","-27.5","376600","-15.7"
"20200626","감자","463000","050100","400000","-13.6","622000","34.3","482750","4.3"
"20200625","감자","253000","050100","622000","145.8","510000","101.6","549500","117.2"
"20200624","감자","322000","050100","null","0.0","702000","118.0","561500","74.4"
"20200623","감자","457000","050100","397000","-13.1","null","0.0","506000","10.7"
"20200622","감자","582000","050100","404000","-30.6","419000","-28.0","493600","-15.2"
"20200620","감자","441000","050100","230000","-47.8","368000","-16.6","592000","34.2"
"20200619","감자","475000","050100","346000","-27.2","449000","-5.5","599750","26.3"
"20200618","감자","452000","050100","383000","-15.3","633000","40.0","677500","49.9"
"20200617","감자","496000","050100","null","0.0","790000","59.3","602500","21.5"
"20200616","감자","383000","050100","227000","-40.7","null","0.0","567500","48.2"
"20200615","감자","540000","050100","414000","-23.3","756000","40.0","618600","14.6"
"20200613","감자","354000","050100","354000","0.0","619000","74.9","570000","61.0"
"20200612","감자","214000","050100","257000","20.1","452000","111.2","501750","134.5"
"20200611","감자","394000","050100","278000","-29.4","489000","24.1","658750","67.2"
"20200610","감자","461000","050100","null","0.0","569000","23.4","614000","33.2"
"20200609","감자","533000","050100","278000","-47.8","null","0.0","538000","0.9"
"20200608","감자","646000","050100","387000","-40.1","333000","-48.5","499400","-22.7"
"20200606","감자","413000","050100","289000","-30.0","420000","1.7","418400","1.3"
"20200605","감자","476000","050100","274000","-42.4","571000","20.0","537500","12.9"
"20200604","감자","408000","050100","351000","-14.0","611000","49.8","525500","28.8"
"20200603","감자","361000","050100","null","0.0","828000","129.4","631750","75.0"
"20200602","감자","427000","050100","332000","-22.2","null","0.0","515750","20.8"
"20200601","감자","292000","050100","339000","16.1","348000","19.2","491800","68.4"
"20200530","감자","352000","050100","356000","1.1","439000","24.7","385250","9.4"
"20200529","감자","399000","050100","374000","-6.3","289000","-27.6","425000","6.5"
"20200528","감자","377000","050100","282000","-25.2","272000","-27.9","478500","26.9"
"20200527","감자","392000","050100","426000","8.7","692000","76.5","553000","41.1"
"20200526","감자","400000","050100","null","0.0","null","0.0","406750","1.7"
"20200525","감자","622000","050100","264000","-57.6","521000","-16.2","400800","-35.6"
"20200523","감자","397000","050100","324000","-18.4","471000","18.6","457000","15.1"
"20200522","감자","404000","050100","359000","-11.1","299000","-26.0","384250","-4.9"
"20200521","감자","405000","050100","240000","-40.7","258000","-36.3","387750","-4.3"
"20200520","감자","230000","050100","363000","57.8","196000","-14.8","316500","37.6"
"20200519","감자","346000","050100","null","0.0","null","0.0","327750","-5.3"
"20200518","감자","383000","050100","226000","-41.0","243000","-36.6","325600","-15.0"
"20200516","감자","227000","050100","290000","27.8","277000","22.0","347400","53.0"
"20200515","감자","414000","050100","364000","-12.1","318000","-23.2","369250","-10.8"
"20200514","감자","404000","050100","355000","-12.1","389000","-3.7","378500","-6.3"
"20200513","감자","354000","050100","419000","18.4","367000","3.7","353750","-0.1"
"20200512","감자","257000","050100","419000","63.0","null","0.0","327750","27.5"
"20200511","감자","278000","050100","338000","21.6","317000","14.0","374400","34.7"
"20200509","감자","278000","050100","331000","19.1","322000","15.8","314000","12.9"
"20200508","감자","387000","050100","349000","-9.8","398000","2.8","313000","-19.1"
"20200507","감자","314000","050100","235000","-25.2","366000","16.6","312000","-0.6"
"20200506","감자","289000","050100","358000","23.9","270000","-6.6","295500","2.2"
"20200505","감자","274000","050100","null","0.0","null","0.0","314500","14.8"
"20200504","감자","351000","050100","236000","-32.8","318000","-9.4","309400","-11.9"
"20200502","감자","332000","050100","290000","-12.7","343000","3.3","276600","-16.7"
"20200501","감자","339000","050100","349000","2.9","259000","-23.6","274000","-19.2"
"20200430","감자","356000","050100","306000","-14.0","189000","-46.9","261750","-26.5"
"20200429","감자","374000","050100","null","0.0","360000","-3.7","332500","-11.1"
"20200428","감자","282000","050100","240000","-14.9","null","0.0","304000","7.8"
"20200427","감자","426000","050100","260000","-39.0","294000","-31.0","345800","-18.8"
"20200425","감자","264000","050100","329000","24.6","298000","12.9","302600","14.6"
"20200424","감자","315000","050100","401000","27.3","219000","-30.5","276750","-12.1"
"20200423","감자","324000","050100","386000","19.1","363000","12.0","304750","-5.9"
"20200422","감자","359000","050100","null","0.0","355000","-1.1","308250","-14.1"
"20200421","감자","240000","050100","220000","-8.3","null","0.0","311250","29.7"
"20200420","감자","363000","050100","255000","-29.8","291000","-19.8","333200","-8.2"
"20200418","감자","226000","050100","238000","5.3","321000","42.0","276000","22.1"
"20200417","감자","313000","050100","241000","-23.0","329000","5.1","299250","-4.4"
"20200416","감자","290000","050100","226000","-22.1","310000","6.9","284500","-1.9"
"20200415","감자","364000","050100","null","0.0","396000","8.8","319750","-12.2"
"20200414","감자","355000","050100","210000","-40.8","null","0.0","263750","-25.7"
"20200413","감자","419000","050100","213000","-49.2","250000","-40.3","278800","-33.5"
"20200412","감자","419000","050100","359000","-14.3","303000","-27.7","334500","-20.2"
"20200411","감자","338000","050100","248000","-26.6","374000","10.7","302200","-10.6"
"20200410","감자","293000","050100","318000","8.5","303000","3.4","313500","7.0"
"20200409","감자","331000","050100","396000","19.6","265000","-19.9","228250","-31.0"
"20200408","감자","349000","050100","null","0.0","388000","11.2","296250","-15.1"
"20200407","감자","235000","050100","228000","-3.0","null","0.0","243750","3.7"
"20200406","감자","358000","050100","225000","-37.2","264000","-26.3","273000","-23.7"
"20200404","감자","236000","050100","266000","12.7","369000","56.4","277400","17.5"
"20200403","감자","346000","050100","344000","-0.6","463000","33.8","304750","-11.9"
"20200402","감자","290000","050100","472000","62.8","333000","14.8","295000","1.7"
"20200401","감자","349000","050100","null","0.0","352000","0.9","303250","-13.1"
"20200331","감자","288000","050100","312000","8.3","null","0.0","255000","-11.5"
"20200330","감자","306000","050100","312000","2.0","256000","-16.3","245200","-19.9"
"20200328","감자","240000","050100","423000","76.3","319000","32.9","259600","8.2"
"20200327","감자","260000","050100","362000","39.2","285000","9.6","273250","5.1"
"20200326","감자","317000","050100","301000","-5.0","256000","-19.2","220250","-30.5"
"20200325","감자","329000","050100","287000","-12.8","341000","3.6","237500","-27.8"
"20200324","감자","401000","050100","353000","-12.0","null","0.0","224250","-44.1"
"20200323","감자","386000","050100","null","0.0","300000","-22.3","265200","-31.3"
"20200321","감자","220000","050100","259000","17.7","310000","40.9","301400","37.0"
"20200320","감자","255000","050100","275000","7.8","366000","43.5","316750","24.2"
"20200319","감자","209000","050100","305000","45.9","291000","39.2","221250","5.9"
"20200318","감자","238000","050100","255000","7.1","391000","64.3","265000","11.3"
"20200317","감자","241000","050100","329000","36.5","null","0.0","222500","-7.7"
"20200316","감자","226000","050100","null","0.0","180000","-20.4","256200","13.4"
"20200314","감자","210000","050100","290000","38.1","335000","59.5","281800","34.2"
"20200313","감자","213000","050100","222000","4.2","323000","51.6","312250","46.6"
"20200312","감자","359000","050100","300000","-16.4","308000","-14.2","226250","-37.0"
"20200311","감자","248000","050100","366000","47.6","210000","-15.3","205750","-17.0"
"20200310","감자","318000","050100","269000","-15.4","null","0.0","249750","-21.5"
"20200309","감자","396000","050100","null","0.0","182000","-54.0","209600","-47.1"
"20200307","감자","228000","050100","184000","-19.3","338000","48.2","289200","26.8"
"20200306","감자","225000","050100","255000","13.3","404000","79.6","290750","29.2"
"20200305","감자","325000","050100","306000","-5.8","294000","-9.5","249750","-23.2"
"20200304","감자","266000","050100","210000","-21.1","330000","24.1","247000","-7.1"
"20200303","감자","344000","050100","240000","-30.2","null","0.0","210250","-38.9"
"20200302","감자","472000","050100","null","0.0","134000","-71.6","207600","-56.0"
"20200229","감자","312000","050100","262000","-16.0","227000","-27.2","238200","-23.7"
"20200228","감자","423000","050100","290000","-31.4","227000","-46.3","208500","-50.7"
"20200227","감자","362000","050100","null","0.0","207000","-42.8","216000","-40.3"
"20200226","감자","301000","050100","null","0.0","258000","-14.3","259250","-13.9"
"20200225","감자","287000","050100","null","0.0","268000","-6.6","217500","-24.2"
"20200224","감자","353000","050100","null","0.0","null","0.0","197000","-44.2"
"20200222","감자","156000","050100","172000","10.3","227000","45.5","257000","64.7"
"20200221","감자","259000","050100","221000","-14.7","247000","-4.6","269000","3.9"
"20200220","감자","275000","050100","270000","-1.8","184000","-33.1","231750","-15.7"
"20200219","감자","305000","050100","null","0.0","248000","-18.7","202333","-33.7"
"20200218","감자","255000","050100","221000","-13.3","299000","17.3","180750","-29.1"
"20200217","감자","329000","050100","240000","-27.1","null","0.0","178667","-45.7"
"20200215","감자","175000","050100","305000","74.3","253000","44.6","184500","5.4"
"20200214","감자","290000","050100","249000","-14.1","274000","-5.5","199500","-31.2"
"20200213","감자","222000","050100","326000","46.8","232000","4.5","203800","-8.2"
"20200212","감자","300000","050100","null","0.0","204000","-32.0","224000","-25.3"
"20200211","감자","366000","050100","null","0.0","298000","-18.6","233500","-36.2"
"20200210","감자","269000","050100","376000","39.8","null","0.0","250667","-6.8"
"20200208","감자","155000","050100","266000","71.6","309000","99.4","262667","69.5"
"20200207","감자","184000","050100","406000","120.7","null","0.0","252000","37.0"
"20200206","감자","255000","050100","435000","70.6","null","0.0","196000","-23.1"
"20200205","감자","306000","050100","null","0.0","null","0.0","220667","-27.9"
"20200204","감자","210000","050100","239000","13.8","25000","-88.1","178000","-15.2"
"20200203","감자","240000","050100","305000","27.1","null","0.0","238250","-0.7"
"20200201","감자","145000","050100","null","0.0","223000","53.8","269333","85.7"
"20200131","감자","220000","050100","131000","-40.5","235000","6.8","225000","2.3"
"20200130","감자","176000","050100","322000","83.0","213000","21.0","191000","8.5"
"20200129","감자","262000","050100","null","0.0","226000","-13.7","278000","6.1"
"20200128","감자","290000","050100","163000","-43.8","292000","0.7","325000","12.1"
"20200123","감자","116000","050100","242000","108.6","340000","193.1","220800","90.3"
"20200122","감자","172000","050100","null","0.0","206000","19.8","240750","40.0"
"20200121","감자","221000","050100","204000","-7.7","329000","48.9","224750","1.7"
"20200120","감자","270000","050100","235000","-13.0","null","0.0","227000","-15.9"
"20200118","감자","221000","050100","210000","-5.0","333000","50.7","285750","29.3"
"20200117","감자","240000","050100","245000","2.1","206000","-14.2","214250","-10.7"
"20200116","감자","233000","050100","246000","5.6","293000","25.8","205000","-12.0"
"20200115","감자","305000","050100","null","0.0","268000","-12.1","245750","-19.4"
"20200114","감자","249000","050100","188000","-24.5","300000","20.5","246000","-1.2"
"20200113","감자","326000","050100","294000","-9.8","null","0.0","254500","-21.9"
"20200110","감자","376000","050100","281000","-25.3","243000","-35.4","244750","-34.9"
"20200109","감자","332000","050100","null","0.0","301000","-9.3","245600","-26.0"
"20200108","감자","266000","050100","243000","-8.6","355000","33.5","293000","10.2"
"20200107","감자","406000","050100","185000","-54.4","420000","3.4","288000","-29.1"
"20200106","감자","435000","050100","260000","-40.2","null","0.0","243750","-44.0"
"20200104","감자","239000","050100","180000","-24.7","364000","52.3","312000","30.5"
"20200103","감자","305000","050100","192000","-37.0","478000","56.7","360750","18.3"
"20191231","감자","131000","050100","236000","80.2","113000","-13.7","101500","-22.5"
"20191230","감자","322000","050100","236000","-26.7","null","0.0","176000","-45.3"
"20191228","감자","163000","050100","297000","82.2","301000","84.7","234250","43.7"
"20191227","감자","239000","050100","223000","-6.7","351000","46.9","238500","-0.2"
"20191226","감자","154000","050100","222000","44.2","219000","42.2","182400","18.4"
"20191225","감자","205000","050100","287000","40.0","230000","12.2","244750","19.4"
"20191224","감자","245000","050100","null","0.0","258000","5.3","238750","-2.6"
"20191223","감자","242000","050100","176000","-27.3","null","0.0","243250","0.5"
"20191221","감자","204000","050100","208000","2.0","219000","7.4","268250","31.5"
"20191220","감자","235000","050100","183000","-22.1","297000","26.4","242250","3.1"
"20191219","감자","301000","050100","164000","-45.5","240000","-20.3","183200","-39.1"
"20191218","감자","210000","050100","247000","17.6","265000","26.2","217000","3.3"
"20191217","감자","245000","050100","null","0.0","340000","38.8","231750","-5.4"
"20191216","감자","246000","050100","187000","-24.0","null","0.0","227250","-7.6"
"20191214","감자","188000","050100","267000","42.0","296000","57.4","245750","30.7"
"20191213","감자","294000","050100","195000","-33.7","334000","13.6","232500","-20.9"
"20191212","감자","282000","050100","277000","-1.8","202000","-28.4","224000","-20.6"
"20191211","감자","282000","050100","211000","-25.2","150000","-46.8","245000","-13.1"
"20191210","감자","281000","050100","null","0.0","220000","-21.7","228750","-18.6"
"20191208","감자","243000","050100","248000","2.1","97000","-60.1","212600","-12.5"
"20191207","감자","185000","050100","246000","33.0","174000","-5.9","233750","26.4"
"20191206","감자","260000","050100","217000","-16.5","232000","-10.8","238750","-8.2"
"20191205","감자","264000","050100","231000","-12.5","218000","-17.4","249600","-5.5"
"20191204","감자","180000","050100","232000","28.9","244000","35.6","196250","9.0"
"20191203","감자","192000","050100","null","0.0","280000","45.8","235500","22.7"
"20191202","감자","190000","050100","195000","2.6","null","0.0","216500","13.9"
"20191130","감자","236000","050100","166000","-29.7","296000","25.4","255750","8.4"
"20191129","감자","219000","050100","191000","-12.8","238000","8.7","199750","-8.8"
"20191128","감자","297000","050100","250000","-15.8","198000","-33.3","169600","-42.9"
"20191127","감자","223000","050100","null","0.0","207000","-7.2","210000","-5.8"
"20191126","감자","222000","050100","167000","-24.8","209000","-5.9","213250","-3.9"
"20191125","감자","287000","050100","228000","-20.6","null","0.0","219250","-23.6"
"20191123","감자","176000","050100","195000","10.8","208000","18.2","251250","42.8"
"20191122","감자","208000","050100","187000","-10.1","266000","27.9","181000","-13.0"
"20191121","감자","208000","050100","262000","26.0","215000","3.4","206600","-0.7"
"20191120","감자","183000","050100","null","0.0","229000","25.1","241500","32.0"
"20191119","감자","164000","050100","213000","29.9","251000","53.0","213750","30.3"
"20191118","감자","247000","050100","326000","32.0","null","0.0","214000","-13.4"
"20191116","감자","187000","050100","274000","46.5","175000","-6.4","207250","10.8"
"20191115","감자","230000","050100","308000","33.9","240000","4.3","232750","1.2"
"20191114","감자","267000","050100","237000","-11.2","206000","-22.8","196000","-26.6"
"20191113","감자","195000","050100","null","0.0","169000","-13.3","274750","40.9"
"20191112","감자","277000","050100","231000","-16.6","283000","2.2","269000","-2.9"
"20191111","감자","211000","050100","214000","1.4","null","0.0","249750","18.4"
"20191109","감자","174000","050100","224000","28.7","213000","22.4","207500","19.3"
"20191108","감자","248000","050100","167000","-32.7","284000","14.5","228750","-7.8"
"20191107","감자","246000","050100","299000","21.5","286000","16.3","213800","-13.1"
"20191106","감자","217000","050100","null","0.0","226000","4.1","227000","4.6"
"20191105","감자","231000","050100","193000","-16.5","265000","14.7","217750","-5.7"
"20191104","감자","232000","050100","168000","-27.6","null","0.0","164750","-29.0"
"20191102","감자","195000","050100","221000","13.3","187000","-4.1","191250","-1.9"
"20191101","감자","256000","050100","178000","-30.5","195000","-23.8","164500","-35.7"
"20191031","감자","200000","050100","302000","51.0","203000","1.5","185750","-7.1"
"20191030","감자","166000","050100","302000","81.9","202000","21.7","230750","39.0"
"20191029","감자","191000","050100","null","0.0","202000","5.8","195750","2.5"
"20191028","감자","250000","050100","188000","-24.8","null","0.0","211250","-15.5"
"20191026","감자","167000","050100","268000","60.5","227000","35.9","201000","20.4"
"20191025","감자","228000","050100","305000","33.8","190000","-16.7","194000","-14.9"
"20191024","감자","152000","050100","358000","135.5","195000","28.3","184800","21.6"
"20191023","감자","195000","050100","254000","30.3","193000","-1.0","197750","1.4"
"20191022","감자","187000","050100","null","0.0","211000","12.8","205750","10.0"
"20191021","감자","262000","050100","192000","-26.7","null","0.0","179750","-31.4"
"20191019","감자","213000","050100","180000","-15.5","312000","46.5","255000","19.7"
"20191018","감자","326000","050100","206000","-36.8","253000","-22.4","222250","-31.8"
"20191017","감자","276000","050100","318000","15.2","208000","-24.6","207800","-24.7"
"20191016","감자","274000","050100","283000","3.3","185000","-32.5","243500","-11.1"
"20191015","감자","308000","050100","null","0.0","181000","-41.2","232750","-24.4"
"20191014","감자","237000","050100","null","0.0","null","0.0","224000","-5.5"
"20191012","감자","231000","050100","23000","-90.0","213000","-7.8","188250","-18.5"
"20191011","감자","214000","050100","143000","-33.2","196000","-8.4","204000","-4.7"
"20191010","감자","210000","050100","217000","3.3","195000","-7.1","207400","-1.2"
"20191009","감자","224000","050100","203000","-9.4","206000","-8.0","267750","19.5"
"20191008","감자","167000","050100","null","0.0","247000","47.9","245500","47.0"
"20191007","감자","299000","050100","109000","-63.5","null","0.0","202250","-32.4"
"20191005","감자","193000","050100","197000","2.1","201000","4.1","238000","23.3"
"20191004","감자","168000","050100","265000","57.7","189000","12.5","159667","-5.0"
"20191003","감자","146000","050100","250000","71.2","232000","58.9","179800","23.2"
"20191002","감자","221000","050100","287000","29.9","283000","28.1","206750","-6.4"
"20191001","감자","178000","050100","null","0.0","256000","43.8","219500","23.3"
"20190930","감자","302000","050100","174000","-42.4","null","0.0","201000","-33.4"
"20190928","감자","188000","050100","206000","9.6","187000","-0.5","192667","2.5"
"20190927","감자","189000","050100","353000","86.8","193000","2.1","223000","18.0"
"20190926","감자","268000","050100","312000","16.4","null","0.0","264667","-1.2"
"20190925","감자","305000","050100","null","0.0","null","0.0","158667","-48.0"
"20190924","감자","358000","050100","185000","-48.3","null","0.0","209000","-41.6"
"20190923","감자","254000","050100","252000","-0.8","null","0.0","219250","-13.7"
"20190921","감자","192000","050100","269000","40.1","92000","-52.1","213500","11.2"
"20190920","감자","248000","050100","267000","7.7","192000","-22.6","200250","-19.3"
"20190919","감자","180000","050100","279000","55.0","166000","-7.8","182200","1.2"
"20190918","감자","206000","050100","null","0.0","187000","-9.2","250000","21.4"
"20190917","감자","318000","050100","79000","-75.2","197000","-38.1","295333","-7.1"
"20190916","감자","283000","050100","92000","-67.5","null","0.0","216667","-23.4"
"20190912","감자","23000","050100","181000","687.0","239000","939.1","231600","907.0"
"20190911","감자","143000","050100","null","0.0","235000","64.3","270250","89.0"
"20190910","감자","217000","050100","205000","-5.5","293000","35.0","285333","31.5"
"20190909","감자","203000","050100","245000","20.7","null","0.0","241333","18.9"
"20190907","감자","109000","050100","240000","120.2","247000","126.6","217250","99.3"
"20190906","감자","280000","050100","259000","-7.5","244000","-12.9","204500","-27.0"
"20190905","감자","197000","050100","258000","31.0","216000","9.6","212200","7.7"
"20190904","감자","265000","050100","null","0.0","224000","-15.5","251000","-5.3"
"20190903","감자","250000","050100","null","0.0","220000","-12.0","218500","-12.6"
"20190902","감자","287000","050100","176000","-38.7","null","0.0","269750","-6.0"
"20190831","감자","136000","050100","224000","64.7","241000","77.2","259500","90.8"
"20190830","감자","174000","050100","208000","19.5","193000","10.9","246750","41.8"
"20190829","감자","277000","050100","215000","-22.4","188000","-32.1","246800","-10.9"
"20190828","감자","206000","050100","null","0.0","224000","8.7","282000","36.9"
"20190827","감자","353000","050100","149000","-57.8","267000","-24.4","251000","-28.9"
"20190826","감자","312000","050100","170000","-45.5","null","0.0","224250","-28.1"
"20190824","감자","185000","050100","184000","-0.5","195000","5.4","236250","27.7"
"20190823","감자","252000","050100","203000","-19.4","212000","-15.9","196500","-22.0"
"20190822","감자","289000","050100","184000","-36.3","154000","-46.7","176400","-39.0"
"20190821","감자","269000","050100","null","0.0","134000","-50.2","207000","-23.0"
"20190820","감자","267000","050100","134000","-49.8","195000","-27.0","240750","-9.8"
"20190819","감자","279000","050100","292000","4.7","null","0.0","232750","-16.6"
"20190817","감자","79000","050100","234000","196.2","161000","103.8","241500","205.7"
"20190816","감자","92000","050100","268000","191.3","120000","30.4","170500","85.3"
"20190815","감자","184000","050100","244000","32.6","165000","-10.3","148800","-19.1"
"20190814","감자","167000","050100","null","0.0","237000","41.9","223250","33.7"
"20190813","감자","234000","050100","245000","4.7","285000","21.8","275667","17.8"
"20190812","감자","181000","050100","294000","62.4","null","0.0","208750","15.3"
"20190810","감자","205000","050100","235000","14.6","193000","-5.9","242500","18.3"
"20190809","감자","245000","050100","268000","9.4","185000","-24.5","210250","-14.2"
"20190808","감자","210000","050100","234000","11.4","200000","-4.8","207400","-1.2"
"20190807","감자","240000","050100","null","0.0","185000","-22.9","229000","-4.6"
"20190806","감자","259000","050100","260000","0.4","191000","-26.3","271333","4.8"
"20190805","감자","258000","050100","312000","20.9","null","0.0","235667","-8.7"
"20190802","감자","176000","050100","391000","122.2","164000","-6.8","197667","12.3"
"20190801","감자","194000","050100","517000","166.5","188000","-3.1","202500","4.4"
"20190731","감자","224000","050100","null","0.0","205000","-8.5","243750","8.8"
"20190730","감자","208000","050100","null","0.0","157000","-24.5","176000","-15.4"
"20190729","감자","215000","050100","435000","102.3","null","0.0","233000","8.4"
"20190727","감자","149000","050100","324000","117.4","144000","-3.4","215000","44.3"
"20190726","감자","170000","050100","622000","265.9","148000","-12.9","199500","17.4"
"20190725","감자","257000","050100","510000","98.4","203000","-21.0","245400","-4.5"
"20190724","감자","184000","050100","702000","281.5","259000","40.8","215750","17.3"
"20190723","감자","203000","050100","null","0.0","220000","8.4","237250","16.9"
"20190722","감자","184000","050100","419000","127.7","null","0.0","254250","38.2"
"20190720","감자","134000","050100","368000","174.6","211000","57.5","222750","66.2"
"20190719","감자","292000","050100","449000","53.8","199000","-31.8","172250","-41.0"
"20190718","감자","244000","050100","633000","159.4","172000","-29.5","242250","-0.7"
"20190717","감자","234000","050100","790000","237.6","243000","3.8","267250","14.2"
"20190716","감자","268000","050100","null","0.0","232000","-13.4","198750","-25.8"
"20190715","감자","244000","050100","756000","209.8","null","0.0","281750","15.5"
"20190713","감자","245000","050100","619000","152.7","214000","-12.7","220500","-10.0"
"20190712","감자","294000","050100","452000","53.7","216000","-26.5","213250","-27.5"
"20190711","감자","170000","050100","489000","187.6","260000","52.9","256600","50.9"
"20190710","감자","235000","050100","569000","142.1","281000","19.6","287500","22.3"
"20190709","감자","268000","050100","null","0.0","487000","81.7","338000","26.1"
"20190708","감자","234000","050100","333000","42.3","null","0.0","280500","19.9"
"20190706","감자","260000","050100","420000","61.5","277000","6.5","338750","30.3"
"20190705","감자","312000","050100","571000","83.0","261000","-16.3","258250","-17.2"
"20190704","감자","365000","050100","611000","67.4","336000","-7.9","272600","-25.3"
"20190703","감자","432000","050100","828000","91.7","415000","-3.9","330500","-23.5"
"20190702","감자","391000","050100","null","0.0","322000","-17.6","285000","-27.1"
"20190701","감자","517000","050100","348000","-32.7","null","0.0","369750","-28.5"
"20190629","감자","435000","050100","289000","-33.6","273000","-37.2","438250","0.7"
"20190628","감자","374000","050100","272000","-27.3","426000","13.9","433750","16.0"
"20190627","감자","324000","050100","692000","113.6","275000","-15.1","402200","24.1"
"20190626","감자","622000","050100","null","0.0","455000","-26.8","412750","-33.6"
