"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
"20200922","사과","136000","060100","83000","-39.0","null","0.0","252250","85.5"
"20200921","사과","417000","060100","115000","-72.4","169000","-59.5","304600","-27.0"
"20200919","사과","266000","060100","62000","-76.7","236000","-11.3","226800","-14.7"
"20200918","사과","315000","060100","86000","-72.7","195000","-38.1","383250","21.7"
"20200917","사과","247000","060100","155000","-37.2","175000","-29.1","395000","59.9"
"20200916","사과","227000","060100","null","0.0","127000","-44.1","299000","31.7"
"20200915","사과","258000","060100","64000","-75.2","null","0.0","442667","71.6"
"20200914","사과","182000","060100","93000","-48.9","null","0.0","307750","69.1"
"20200912","사과","194000","060100","43000","-77.8","1000","-99.5","325200","67.6"
"20200911","사과","215000","060100","65000","-69.8","116000","-46.0","289750","34.8"
"20200910","사과","253000","060100","70000","-72.3","310000","22.5","373000","47.4"
"20200909","사과","278000","060100","null","0.0","573000","106.1","386750","39.1"
"20200908","사과","291000","060100","29000","-90.0","null","0.0","334250","14.9"
"20200907","사과","336000","060100","68000","-79.8","462000","37.5","366400","9.0"
"20200905","사과","161000","060100","77000","-52.2","707000","339.1","490600","204.7"
"20200904","사과","180000","060100","85000","-52.8","696000","286.7","400250","122.4"
"20200903","사과","171000","060100","122000","-28.7","678000","296.5","464500","171.6"
"20200902","사과","163000","060100","null","0.0","602000","269.3","416750","155.7"
"20200901","사과","172000","060100","null","0.0","null","0.0","241500","40.4"
"20200831","사과","221000","060100","53000","-76.0","350000","58.4","281200","27.2"
"20200829","사과","157000","060100","84000","-46.5","182000","15.9","159200","1.4"
"20200828","사과","200000","060100","73000","-63.5","291000","45.5","184500","-7.8"
"20200827","사과","153000","060100","80000","-47.7","215000","40.5","161250","5.4"
"20200826","사과","177000","060100","null","0.0","283000","59.9","186750","5.5"
"20200825","사과","145000","060100","15000","-89.7","null","0.0","144750","-0.2"
"20200824","사과","229000","060100","57000","-75.1","120000","-47.6","163200","-28.7"
"20200822","사과","83000","060100","68000","-18.1","191000","130.1","143200","72.5"
"20200821","사과","115000","060100","38000","-67.0","184000","60.0","150750","31.1"
"20200820","사과","80000","060100","97000","21.3","136000","70.0","148750","85.9"
"20200819","사과","62000","060100","null","0.0","137000","121.0","145250","134.3"
"20200818","사과","86000","060100","17000","-80.2","null","0.0","116500","35.5"
"20200817","사과","155000","060100","60000","-61.3","39000","-74.8","96000","-38.1"
"20200815","사과","64000","060100","61000","-4.7","100000","56.3","113000","76.6"
"20200814","사과","93000","060100","34000","-63.4","108000","16.1","122250","31.5"
"20200813","사과","63000","060100","73000","15.9","114000","81.0","141333","124.3"
"20200812","사과","43000","060100","null","0.0","127000","195.3","110500","157.0"
"20200811","사과","65000","060100","4000","-93.8","null","0.0","91250","40.4"
"20200810","사과","70000","060100","54000","-22.9","51000","-27.1","95600","36.6"
"20200808","사과","29000","060100","58000","100.0","77000","165.5","120200","314.5"
"20200807","사과","68000","060100","43000","-36.8","97000","42.6","100500","47.8"
"20200806","사과","75000","060100","55000","-26.7","76000","1.3","123667","64.9"
"20200805","사과","77000","060100","null","0.0","157000","103.9","140667","82.7"
"20200804","사과","85000","060100","9000","-89.4","null","0.0","117000","37.6"
"20200803","사과","122000","060100","39000","-68.0","null","0.0","124500","2.0"
"20200731","사과","53000","060100","34000","-35.8","109000","105.7","130750","146.7"
"20200730","사과","61000","060100","34000","-44.3","97000","59.0","90500","48.4"
"20200729","사과","84000","060100","61000","-27.4","104000","23.8","112750","34.2"
"20200728","사과","73000","060100","null","0.0","null","0.0","80000","9.6"
"20200727","사과","80000","060100","3000","-96.3","30000","-62.5","93800","17.3"
"20200725","사과","15000","060100","33000","120.0","95000","533.3","94400","529.3"
"20200724","사과","57000","060100","58000","1.8","102000","78.9","98750","73.2"
"20200723","사과","61000","060100","37000","-39.3","62000","1.6","72750","19.3"
"20200722","사과","68000","060100","87000","27.9","99000","45.6","88500","30.1"
"20200721","사과","38000","060100","null","0.0","null","0.0","73250","92.8"
"20200720","사과","97000","060100","5000","-94.8","37000","-61.9","84800","-12.6"
"20200718","사과","17000","060100","51000","200.0","48000","182.4","60000","252.9"
"20200717","사과","60000","060100","56000","-6.7","70000","16.7","76500","27.5"
"20200716","사과","43000","060100","49000","14.0","60000","39.5","61750","43.6"
"20200715","사과","61000","060100","86000","41.0","100000","63.9","70250","15.2"
"20200714","사과","34000","060100","null","0.0","null","0.0","57000","67.6"
"20200713","사과","73000","060100","6000","-91.8","10000","-86.3","67600","-7.4"
"20200711","사과","4000","060100","68000","1600.0","49000","1125.0","71200","1680.0"
"20200710","사과","54000","060100","93000","72.2","70000","29.6","65750","21.8"
"20200709","사과","33000","060100","77000","133.3","52000","57.6","64500","95.5"
"20200708","사과","58000","060100","137000","136.2","91000","56.9","64000","10.3"
"20200707","사과","43000","060100","null","0.0","null","0.0","56250","30.8"
"20200706","사과","55000","060100","12000","-78.2","3000","-94.5","66200","20.4"
"20200704","사과","9000","060100","48000","433.3","49000","444.4","66400","637.8"
"20200703","사과","39000","060100","82000","110.3","76000","94.9","75750","94.2"
"20200702","사과","45000","060100","85000","88.9","57000","26.7","64250","42.8"
"20200701","사과","53000","060100","110000","107.5","92000","73.6","69500","31.1"
"20200630","사과","34000","060100","99000","191.2","null","0.0","106500","213.2"
"20200629","사과","61000","060100","108000","77.0","7000","-88.5","81600","33.8"
"20200627","사과","3000","060100","89000","2866.7","53000","1666.7","77800","2493.3"
"20200626","사과","72000","060100","91000","26.4","87000","20.8","92750","28.8"
"20200625","사과","33000","060100","126000","281.8","48000","45.5","78750","138.6"
"20200624","사과","58000","060100","null","0.0","107000","84.5","75750","30.6"
"20200623","사과","37000","060100","5000","-86.5","null","0.0","76750","107.4"
"20200622","사과","87000","060100","130000","49.4","7000","-92.0","90000","3.4"
"20200620","사과","5000","060100","91000","1720.0","94000","1780.0","99200","1884.0"
"20200619","사과","74000","060100","101000","36.5","89000","20.3","98750","33.4"
"20200618","사과","51000","060100","112000","119.6","68000","33.3","92250","80.9"
"20200617","사과","56000","060100","null","0.0","126000","125.0","102250","82.6"
"20200616","사과","49000","060100","7000","-85.7","null","0.0","76750","56.6"
"20200615","사과","86000","060100","111000","29.1","14000","-83.7","100200","16.5"
"20200613","사과","6000","060100","76000","1166.7","81000","1250.0","100000","1566.7"
"20200612","사과","73000","060100","70000","-4.1","135000","84.9","116000","58.9"
"20200611","사과","68000","060100","102000","50.0","99000","45.6","103750","52.6"
"20200610","사과","93000","060100","null","0.0","148000","59.1","112000","20.4"
"20200609","사과","77000","060100","15000","-80.5","null","0.0","90500","17.5"
"20200608","사과","137000","060100","118000","-13.9","11000","-92.0","114000","-16.8"
"20200606","사과","12000","060100","102000","750.0","85000","608.3","104200","768.3"
"20200605","사과","122000","060100","131000","7.4","114000","-6.6","130500","7.0"
"20200604","사과","48000","060100","118000","145.8","105000","118.8","117750","145.3"
"20200603","사과","82000","060100","null","0.0","139000","69.5","108250","32.0"
"20200602","사과","85000","060100","18000","-78.8","null","0.0","102250","20.3"
"20200601","사과","110000","060100","119000","8.2","8000","-92.7","119800","8.9"
"20200530","사과","99000","060100","84000","-15.2","42000","-57.6","63750","-35.6"
"20200529","사과","108000","060100","176000","63.0","88000","-18.5","110000","1.9"
"20200528","사과","76000","060100","149000","96.1","71000","-6.6","91750","20.7"
"20200527","사과","89000","060100","161000","80.9","120000","34.8","102250","14.9"
"20200526","사과","91000","060100","null","0.0","null","0.0","96500","6.0"
"20200525","사과","126000","060100","26000","-79.4","6000","-95.2","133800","6.2"
"20200523","사과","5000","060100","128000","2460.0","72000","1340.0","110600","2112.0"
"20200522","사과","130000","060100","115000","-11.5","118000","-9.2","121750","-6.3"
"20200521","사과","78000","060100","110000","41.0","94000","20.5","104250","33.7"
"20200520","사과","91000","060100","163000","79.1","156000","71.4","133750","47.0"
"20200519","사과","101000","060100","null","0.0","null","0.0","108750","7.7"
"20200518","사과","112000","060100","25000","-77.7","18000","-83.9","132800","18.6"
"20200516","사과","7000","060100","143000","1942.9","95000","1257.1","117200","1574.3"
"20200515","사과","111000","060100","95000","-14.4","146000","31.5","155500","40.1"
"20200514","사과","41000","060100","126000","207.3","84000","104.9","103750","153.0"
"20200513","사과","76000","060100","193000","153.9","137000","80.3","137000","80.3"
"20200512","사과","70000","060100","193000","175.7","null","0.0","115500","65.0"
"20200511","사과","102000","060100","22000","-78.4","24000","-76.5","130000","27.5"
"20200509","사과","15000","060100","282000","1780.0","148000","886.7","123800","725.3"
"20200508","사과","118000","060100","124000","5.1","136000","15.3","137750","16.7"
"20200507","사과","111000","060100","58000","-47.7","126000","13.5","121250","9.2"
"20200506","사과","102000","060100","202000","98.0","108000","5.9","102000","0.0"
"20200505","사과","131000","060100","null","0.0","null","0.0","95750","-26.9"
"20200504","사과","118000","060100","55000","-53.4","28000","-76.3","119400","1.2"
"20200502","사과","18000","060100","104000","477.8","112000","522.2","126000","600.0"
"20200501","사과","119000","060100","143000","20.2","100000","-16.0","137500","15.5"
"20200430","사과","84000","060100","187000","122.6","101000","20.2","141000","67.9"
"20200429","사과","176000","060100","null","0.0","77000","-56.3","116750","-33.7"
"20200428","사과","149000","060100","36000","-75.8","null","0.0","110250","-26.0"
"20200427","사과","161000","060100","140000","-13.0","28000","-82.6","157600","-2.1"
"20200425","사과","26000","060100","132000","407.7","149000","473.1","163200","527.7"
"20200424","사과","130000","060100","151000","16.2","156000","20.0","125750","-3.3"
"20200423","사과","128000","060100","282000","120.3","124000","-3.1","142250","11.1"
"20200422","사과","115000","060100","null","0.0","134000","16.5","128000","11.3"
"20200421","사과","110000","060100","34000","-69.1","null","0.0","129000","17.3"
"20200420","사과","163000","060100","114000","-30.1","41000","-74.8","145400","-10.8"
"20200418","사과","25000","060100","140000","460.0","139000","456.0","136600","446.4"
"20200417","사과","137000","060100","97000","-29.2","133000","-2.9","141750","3.5"
"20200416","사과","143000","060100","194000","35.7","168000","17.5","164500","15.0"
"20200415","사과","95000","060100","null","0.0","141000","48.4","123000","29.5"
"20200414","사과","126000","060100","45000","-64.3","null","0.0","101000","-19.8"
"20200413","사과","193000","060100","142000","-26.4","38000","-80.3","132800","-31.2"
"20200412","사과","193000","060100","134000","-30.6","185000","-4.1","151250","-21.6"
"20200411","사과","22000","060100","115000","422.7","120000","445.5","141800","544.5"
"20200410","사과","193000","060100","186000","-3.6","155000","-19.7","139250","-27.8"
"20200409","사과","282000","060100","219000","-22.3","136000","-51.8","133250","-52.7"
"20200408","사과","124000","060100","null","0.0","224000","80.6","156250","26.0"
"20200407","사과","58000","060100","54000","-6.9","null","0.0","113250","95.3"
"20200406","사과","202000","060100","184000","-8.9","22000","-89.1","144200","-28.6"
"20200404","사과","55000","060100","178000","223.6","246000","347.3","169200","207.6"
"20200403","사과","186000","060100","201000","8.1","194000","4.3","156250","-16.0"
"20200402","사과","104000","060100","238000","128.8","127000","22.1","143500","38.0"
"20200401","사과","143000","060100","null","0.0","195000","36.4","146750","2.6"
"20200331","사과","116000","060100","51000","-56.0","null","0.0","207250","78.7"
"20200330","사과","187000","060100","51000","-72.7","47000","-74.9","103600","-44.6"
"20200328","사과","36000","060100","131000","263.9","136000","277.8","132800","268.9"
"20200327","사과","140000","060100","96000","-31.4","88000","-37.1","130500","-6.8"
"20200326","사과","103000","060100","126000","22.3","74000","-28.2","136500","32.5"
"20200325","사과","132000","060100","119000","-9.8","162000","22.7","142000","7.6"
"20200324","사과","151000","060100","147000","-2.6","null","0.0","136500","-9.6"
"20200323","사과","282000","060100","null","0.0","28000","-90.1","148600","-47.3"
"20200321","사과","34000","060100","161000","373.5","115000","238.2","141400","315.9"
"20200320","사과","114000","060100","97000","-14.9","158000","38.6","152250","33.6"
"20200319","사과","153000","060100","137000","-10.5","164000","7.2","153250","0.2"
"20200318","사과","140000","060100","118000","-15.7","232000","65.7","150500","7.5"
"20200317","사과","97000","060100","148000","52.6","null","0.0","125750","29.6"
"20200316","사과","194000","060100","null","0.0","27000","-86.1","155400","-19.9"
"20200314","사과","45000","060100","182000","304.4","103000","128.9","132400","194.2"
"20200313","사과","142000","060100","107000","-24.6","105000","-26.1","136750","-3.7"
"20200312","사과","134000","060100","108000","-19.4","131000","-2.2","133250","-0.6"
"20200311","사과","115000","060100","105000","-8.7","183000","59.1","144500","25.7"
"20200310","사과","186000","060100","147000","-21.0","null","0.0","136750","-26.5"
"20200309","사과","219000","060100","null","0.0","25000","-88.6","143400","-34.5"
"20200307","사과","54000","060100","137000","153.7","112000","107.4","135000","150.0"
"20200306","사과","184000","060100","142000","-22.8","137000","-25.5","147250","-20.0"
"20200305","사과","159000","060100","91000","-42.8","95000","-40.3","130500","-17.9"
"20200304","사과","178000","060100","111000","-37.6","239000","34.3","151750","-14.7"
"20200303","사과","201000","060100","229000","13.9","null","0.0","117500","-41.5"
"20200302","사과","238000","060100","null","0.0","13000","-94.5","101600","-57.3"
"20200229","사과","51000","060100","45000","-11.8","116000","127.5","140800","176.1"
"20200228","사과","131000","060100","35000","-73.3","116000","-11.5","99750","-23.9"
"20200227","사과","96000","060100","null","0.0","86000","-10.4","88400","-7.9"
"20200226","사과","126000","060100","null","0.0","74000","-41.3","108000","-14.3"
"20200225","사과","119000","060100","null","0.0","143000","20.2","93000","-21.8"
"20200224","사과","147000","060100","1000","-99.3","null","0.0","103000","-29.9"
"20200222","사과","19000","060100","55000","189.5","139000","631.6","140250","638.2"
"20200221","사과","161000","060100","121000","-24.8","69000","-57.1","71000","-55.9"
"20200220","사과","97000","060100","322000","232.0","88000","-9.3","90750","-6.4"
"20200219","사과","137000","060100","null","0.0","76000","-44.5","97333","-29.0"
"20200218","사과","118000","060100","121000","2.5","138000","16.9","99333","-15.8"
"20200217","사과","148000","060100","205000","38.5","null","0.0","93000","-37.2"
"20200215","사과","17000","060100","355000","1988.2","115000","576.5","115000","576.5"
"20200214","사과","182000","060100","318000","74.7","81000","-55.5","108500","-40.4"
"20200213","사과","107000","060100","488000","356.1","93000","-13.1","129400","20.9"
"20200212","사과","108000","060100","null","0.0","120000","11.1","188000","74.1"
"20200211","사과","105000","060100","null","0.0","107000","1.9","136750","30.2"
"20200210","사과","147000","060100","405000","175.5","null","0.0","285000","93.9"
"20200208","사과","28000","060100","195000","596.4","68000","142.9","230000","721.4"
"20200207","사과","137000","060100","152000","10.9","null","0.0","252000","83.9"
"20200206","사과","142000","060100","295000","107.7","null","0.0","261250","84.0"
"20200205","사과","91000","060100","null","0.0","null","0.0","403667","343.6"
"20200204","사과","111000","060100","47000","-57.7","2000","-98.2","163000","46.8"
"20200203","사과","229000","060100","524000","128.8","null","0.0","252000","10.0"
"20200201","사과","24000","060100","null","0.0","44000","83.3","348333","1351.4"
"20200131","사과","198000","060100","117000","-40.9","79000","-60.1","207000","4.5"
"20200130","사과","54000","060100","92000","70.4","164000","203.7","249250","361.6"
"20200129","사과","45000","060100","null","0.0","204000","353.3","315000","600.0"
"20200128","사과","35000","060100","28000","-20.0","327000","834.3","371333","961.0"
"20200124","사과","1000","060100","104000","10300.0","394000","39300.0","189500","18850.0"
"20200123","사과","25000","060100","231000","824.0","407000","1528.0","237200","848.8"
"20200122","사과","55000","060100","null","0.0","335000","509.1","313250","469.5"
"20200121","사과","121000","060100","21000","-82.6","382000","215.7","271500","124.4"
"20200120","사과","322000","060100","97000","-69.9","null","0.0","181750","-43.6"
"20200118","사과","121000","060100","88000","-27.3","212000","75.2","307000","153.7"
"20200117","사과","205000","060100","127000","-38.0","175000","-14.6","248500","21.2"
"20200116","사과","249000","060100","224000","-10.0","158000","-36.5","250800","0.7"
"20200115","사과","355000","060100","null","0.0","192000","-45.9","227000","-36.1"
"20200114","사과","318000","060100","43000","-86.5","227000","-28.6","198250","-37.7"
"20200113","사과","488000","060100","174000","-64.3","null","0.0","196750","-59.7"
"20200110","사과","405000","060100","134000","-66.9","178000","-56.0","180500","-55.4"
"20200109","사과","260000","060100","null","0.0","200000","-23.1","210200","-19.2"
"20200108","사과","195000","060100","192000","-1.5","124000","-36.4","195250","0.1"
"20200107","사과","152000","060100","51000","-66.4","267000","75.7","175500","15.5"
"20200106","사과","295000","060100","116000","-60.7","null","0.0","157500","-46.6"
"20200104","사과","47000","060100","155000","229.8","271000","476.6","252000","436.2"
"20200103","사과","524000","060100","111000","-78.8","520000","-0.8","390000","-25.6"
"20191231","사과","117000","060100","88000","-24.8","45000","-61.5","157750","34.8"
"20191230","사과","92000","060100","88000","-4.3","null","0.0","136250","48.1"
"20191228","사과","28000","060100","117000","317.9","90000","221.4","162750","481.3"
"20191227","사과","125000","060100","133000","6.4","100000","-20.0","117750","-5.8"
"20191226","사과","68000","060100","111000","63.2","109000","60.3","120000","76.5"
"20191225","사과","158000","060100","155000","-1.9","99000","-37.3","121250","-23.3"
"20191224","사과","104000","060100","null","0.0","187000","79.8","140000","34.6"
"20191223","사과","231000","060100","65000","-71.9","null","0.0","135000","-41.6"
"20191221","사과","21000","060100","122000","481.0","181000","761.9","189000","800.0"
"20191220","사과","97000","060100","144000","48.5","127000","30.9","136500","40.7"
"20191219","사과","99000","060100","147000","48.5","139000","40.4","144600","46.1"
"20191218","사과","88000","060100","162000","84.1","93000","5.7","172250","95.7"
"20191217","사과","127000","060100","null","0.0","199000","56.7","162250","27.8"
"20191216","사과","224000","060100","48000","-78.6","null","0.0","158000","-29.5"
"20191214","사과","43000","060100","128000","197.7","154000","258.1","163750","280.8"
"20191213","사과","174000","060100","156000","-10.3","110000","-36.8","123250","-29.2"
"20191212","사과","143000","060100","174000","21.7","141000","-1.4","148000","3.5"
"20191211","사과","143000","060100","191000","33.6","110000","-23.1","177250","24.0"
"20191210","사과","134000","060100","null","0.0","144000","7.5","146250","9.1"
"20191208","사과","192000","060100","205000","6.8","37000","-80.7","139600","-27.3"
"20191207","사과","51000","060100","129000","152.9","147000","188.2","182250","257.4"
"20191206","사과","116000","060100","208000","79.3","129000","11.2","107500","-7.3"
"20191205","사과","147000","060100","196000","33.3","150000","2.0","155200","5.6"
"20191204","사과","155000","060100","290000","87.1","105000","-32.3","133250","-14.0"
"20191203","사과","111000","060100","null","0.0","188000","69.4","135000","21.6"
"20191202","사과","243000","060100","174000","-28.4","null","0.0","176000","-27.6"
"20191130","사과","88000","060100","180000","104.5","149000","69.3","215000","144.3"
"20191129","사과","120000","060100","143000","19.2","62000","-48.3","90750","-24.4"
"20191128","사과","117000","060100","168000","43.6","101000","-13.7","123200","5.3"
"20191127","사과","133000","060100","null","0.0","87000","-34.6","154333","16.0"
"20191126","사과","111000","060100","127000","14.4","218000","96.4","215000","93.7"
"20191125","사과","155000","060100","163000","5.2","null","0.0","150000","-3.2"
"20191123","사과","65000","060100","174000","167.7","141000","116.9","176500","171.5"
"20191122","사과","171000","060100","184000","7.6","120000","-29.8","136750","-20.0"
"20191121","사과","122000","060100","279000","128.7","133000","9.0","158400","29.8"
"20191120","사과","144000","060100","null","0.0","139000","-3.5","176000","22.2"
"20191119","사과","147000","060100","148000","0.7","185000","25.9","159250","8.3"
"20191118","사과","162000","060100","236000","45.7","null","0.0","152250","-6.0"
"20191116","사과","48000","060100","222000","362.5","169000","252.1","184750","284.9"
"20191115","사과","200000","060100","190000","-5.0","164000","-18.0","151500","-24.3"
"20191114","사과","128000","060100","255000","99.2","164000","28.1","164800","28.8"
"20191113","사과","156000","060100","null","0.0","137000","-12.2","165000","5.8"
"20191112","사과","174000","060100","117000","-32.8","198000","13.8","168750","-3.0"
"20191111","사과","191000","060100","184000","-3.7","null","0.0","154750","-19.0"
"20191109","사과","99000","060100","110000","11.1","161000","62.6","215500","117.7"
"20191108","사과","205000","060100","171000","-16.6","151000","-26.3","162000","-21.0"
"20191107","사과","129000","060100","180000","39.5","147000","14.0","198000","53.5"
"20191106","사과","208000","060100","null","0.0","174000","-16.3","202250","-2.8"
"20191105","사과","196000","060100","99000","-49.5","204000","4.1","195000","-0.5"
"20191104","사과","290000","060100","129000","-55.5","null","0.0","177500","-38.8"
"20191102","사과","174000","060100","158000","-9.2","185000","6.3","217250","24.9"
"20191101","사과","200000","060100","172000","-14.0","162000","-19.0","176750","-11.6"
"20191031","사과","186000","060100","192000","3.2","161000","-13.4","182250","-2.0"
"20191030","사과","180000","060100","192000","6.7","139000","-22.8","162750","-9.6"
"20191029","사과","143000","060100","null","0.0","179000","25.2","188250","31.6"
"20191028","사과","168000","060100","94000","-44.0","null","0.0","169000","0.6"
"20191026","사과","127000","060100","155000","22.0","181000","42.5","199500","57.1"
"20191025","사과","163000","060100","269000","65.0","146000","-10.4","169500","4.0"
"20191024","사과","185000","060100","197000","6.5","183000","-1.1","170400","-7.9"
"20191023","사과","174000","060100","122000","-29.9","182000","4.6","166750","-4.2"
"20191022","사과","184000","060100","null","0.0","265000","44.0","208250","13.2"
"20191021","사과","279000","060100","169000","-39.4","null","0.0","175750","-37.0"
"20191019","사과","148000","060100","236000","59.5","193000","30.4","215500","45.6"
"20191018","사과","236000","060100","195000","-17.4","150000","-36.4","157750","-33.2"
"20191017","사과","216000","060100","175000","-19.0","199000","-7.9","196800","-8.9"
"20191016","사과","222000","060100","127000","-42.8","200000","-9.9","217500","-2.0"
"20191015","사과","190000","060100","null","0.0","222000","16.8","222500","17.1"
"20191014","사과","255000","060100","null","0.0","null","0.0","165250","-35.2"
"20191012","사과","117000","060100","1000","-99.1","150000","28.2","183250","56.6"
"20191011","사과","184000","060100","116000","-37.0","153000","-16.8","155500","-15.5"
"20191010","사과","121000","060100","310000","156.2","126000","4.1","155200","28.3"
"20191009","사과","110000","060100","573000","420.9","113000","2.7","142500","29.5"
"20191008","사과","171000","060100","null","0.0","126000","-26.3","155000","-9.4"
"20191007","사과","180000","060100","462000","156.7","null","0.0","173500","-3.6"
"20191005","사과","99000","060100","707000","614.1","151000","52.5","213333","115.5"
"20191004","사과","129000","060100","696000","439.5","128000","-0.8","148333","15.0"
"20191003","사과","125000","060100","678000","442.4","149000","19.2","150400","20.3"
"20191002","사과","158000","060100","602000","281.0","170000","7.6","175000","10.8"
"20191001","사과","172000","060100","null","0.0","235000","36.6","173000","0.6"
"20190930","사과","192000","060100","307000","59.9","null","0.0","269000","40.1"
"20190928","사과","94000","060100","291000","209.6","122000","29.8","179333","90.8"
"20190927","사과","138000","060100","215000","55.8","80000","-42.0","188500","36.6"
"20190926","사과","155000","060100","283000","82.6","null","0.0","255000","64.5"
"20190925","사과","269000","060100","null","0.0","null","0.0","298667","11.0"
"20190924","사과","197000","060100","120000","-39.1","null","0.0","234000","18.8"
"20190923","사과","122000","060100","159000","30.3","null","0.0","304250","149.4"
"20190921","사과","169000","060100","184000","8.9","198000","17.2","338500","100.3"
"20190920","사과","254000","060100","136000","-46.5","224000","-11.8","210000","-17.3"
"20190919","사과","236000","060100","137000","-41.9","286000","21.2","213400","-9.6"
"20190918","사과","195000","060100","null","0.0","420000","115.4","374500","92.1"
"20190917","사과","175000","060100","39000","-77.7","522000","198.3","409667","134.1"
"20190916","사과","127000","060100","104000","-18.1","null","0.0","333333","162.5"
"20190912","사과","1000","060100","127000","12600.0","304000","30300.0","352600","35160.0"
"20190911","사과","116000","060100","null","0.0","352000","203.4","272250","134.7"
"20190910","사과","310000","060100","51000","-83.5","392000","26.5","394000","27.1"
"20190909","사과","573000","060100","93000","-83.8","null","0.0","324667","-43.3"
"20190907","사과","462000","060100","97000","-79.0","214000","-53.7","342500","-25.9"
"20190906","사과","537000","060100","76000","-85.8","228000","-57.5","298500","-44.4"
"20190905","사과","707000","060100","157000","-77.8","305000","-56.9","407200","-42.4"
"20190904","사과","696000","060100","null","0.0","207000","-70.3","323250","-53.6"
"20190903","사과","678000","060100","null","0.0","262000","-61.4","420250","-38.0"
"20190902","사과","602000","060100","101000","-83.2","null","0.0","375750","-37.6"
"20190831","사과","350000","060100","109000","-68.9","155000","-55.7","264000","-24.6"
"20190830","사과","307000","060100","97000","-68.4","66000","-78.5","280750","-8.6"
"20190829","사과","182000","060100","104000","-42.9","72000","-60.4","227400","24.9"
"20190828","사과","291000","060100","null","0.0","88000","-69.8","224250","-22.9"
"20190827","사과","215000","060100","30000","-86.0","169000","-21.4","212750","-1.0"
"20190826","사과","283000","060100","97000","-65.7","null","0.0","214250","-24.3"
"20190824","사과","120000","060100","102000","-15.0","137000","14.2","174000","45.0"
"20190823","사과","159000","060100","62000","-61.0","117000","-26.4","153750","-3.3"
"20190822","사과","191000","060100","99000","-48.2","114000","-40.3","151000","-20.9"
"20190821","사과","184000","060100","null","0.0","95000","-48.4","144250","-21.6"
"20190820","사과","136000","060100","37000","-72.8","194000","42.6","155750","14.5"
"20190819","사과","137000","060100","81000","-40.9","null","0.0","151500","10.6"
"20190817","사과","39000","060100","70000","79.5","100000","156.4","110250","182.7"
"20190816","사과","104000","060100","60000","-42.3","91000","-12.5","105500","1.4"
"20190815","사과","100000","060100","100000","0.0","122000","22.0","126000","26.0"
"20190814","사과","108000","060100","null","0.0","124000","14.8","139000","28.7"
"20190813","사과","114000","060100","10000","-91.2","181000","58.8","156667","37.4"
"20190812","사과","127000","060100","61000","-52.0","null","0.0","113500","-10.6"
"20190810","사과","51000","060100","70000","37.3","122000","139.2","106750","109.3"
"20190809","사과","93000","060100","52000","-44.1","97000","4.3","89500","-3.8"
"20190808","사과","77000","060100","91000","18.2","132000","71.4","133200","73.0"
"20190807","사과","97000","060100","null","0.0","83000","-14.4","109750","13.1"
"20190806","사과","76000","060100","3000","-96.1","159000","109.2","130000","71.1"
"20190805","사과","157000","060100","73000","-53.5","null","0.0","117667","-25.1"
"20190802","사과","101000","060100","57000","-43.6","84000","-16.8","104333","3.3"
"20190801","사과","105000","060100","92000","-12.4","96000","-8.6","111000","5.7"
"20190731","사과","109000","060100","null","0.0","188000","72.5","138500","27.1"
"20190730","사과","97000","060100","null","0.0","111000","14.4","91500","-5.7"
"20190729","사과","104000","060100","7000","-93.3","null","0.0","115500","11.1"
"20190727","사과","30000","060100","53000","76.7","128000","326.7","109750","265.8"
"20190726","사과","97000","060100","87000","-10.3","141000","45.4","94750","-2.3"
"20190725","사과","95000","060100","48000","-49.5","89000","-6.3","95200","0.2"
"20190724","사과","102000","060100","107000","4.9","80000","-21.6","97250","-4.7"
"20190723","사과","62000","060100","null","0.0","128000","106.5","76500","23.4"
"20190722","사과","99000","060100","7000","-92.9","null","0.0","82000","-17.2"
"20190720","사과","37000","060100","94000","154.1","102000","175.7","96750","161.5"
"20190719","사과","81000","060100","89000","9.9","91000","12.3","72000","-11.1"
"20190718","사과","48000","060100","68000","41.7","99000","106.3","67750","41.1"
"20190717","사과","70000","060100","126000","80.0","87000","24.3","76500","9.3"
"20190716","사과","60000","060100","null","0.0","132000","120.0","59750","-0.4"
"20190715","사과","100000","060100","14000","-86.0","null","0.0","57750","-42.3"
"20190713","사과","10000","060100","81000","710.0","99000","890.0","82000","720.0"
"20190712","사과","61000","060100","135000","121.3","116000","90.2","71750","17.6"
"20190711","사과","49000","060100","99000","102.0","96000","95.9","69600","42.0"
"20190710","사과","70000","060100","148000","111.4","52000","-25.7","61750","-11.8"
"20190709","사과","52000","060100","null","0.0","130000","150.0","67000","28.8"
"20190708","사과","91000","060100","11000","-87.9","null","0.0","58000","-36.3"
"20190706","사과","3000","060100","85000","2733.3","98000","3166.7","82000","2633.3"
"20190705","사과","73000","060100","114000","56.2","116000","58.9","69750","-4.5"
"20190704","사과","49000","060100","105000","114.3","85000","73.5","71800","46.5"
"20190703","사과","76000","060100","139000","82.9","76000","0.0","70500","-7.2"
"20190702","사과","57000","060100","null","0.0","110000","93.0","69250","21.5"
"20190701","사과","92000","060100","8000","-91.3","null","0.0","73000","-20.7"
