"거래일자","품목명","반입량","금액","전년 반입량","전년 반입량 증감률(%)","전년 금액","전년 금액 증감률(%)","평년 반입량","평년 반입량 증감률(%)","평년 금액","평년 금액 증감률(%)"
"2020-11-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-10-하","홍로","9870","40178000","11740","-15.9","22497000","78.6","24962","-60.5","35458916","13.3"
"2020-10-중","홍로","41895","119373000","86400","-51.5","177098000","-32.6","120987","-65.4","227679463","-47.6"
"2020-10-상","홍로","76208","275199000","424584","-82.1","699408500","-60.7","340741","-77.6","601905929","-54.3"
"2020-09-하","홍로","1296421","6956457000","1134076","14.3","1571300900","342.7","1178648","10.0","2673734252","160.2"
"2020-09-중","홍로","1866240","8363947000","1059650","76.1","1349998500","519.6","3161952","-41.0","8886709863","-5.9"
"2020-09-상","홍로","1881031","6847927000","4446753","-57.7","12075046000","-43.3","3849677","-51.1","10067852790","-32.0"
"2020-08-하","홍로","1154705","4318109000","1544765","-25.3","4542176100","-4.9","1448098","-20.3","4841228186","-10.8"
"2020-08-중","홍로","193747","945370600","84200","130.1","290509000","225.4","139605","38.8","503955650","87.6"
"2020-08-상","홍로","15570","72787500","1760","784.7","3287000","2114.4","3669","324.4","9176013","693.2"
"2020-07-하","홍로","620","1507000",,"0.0",,"0.0",,"0.0",,"0.0"
"2020-07-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-07-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-06-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-06-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-06-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-05-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-05-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-05-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-04-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-04-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-04-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-03-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-03-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-03-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-02-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-02-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-02-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-01-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-01-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-01-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
